SNo,Date,Province/State,Country/Region,Time,Confirmed,Deaths,Recovered
8347,03/24/2020,,Slovenia,23:41:00,106,4,3
8348,03/24/2020,,Somalia,23:41:00,95,0,0
8349,03/24/2020,,South Africa,23:41:00,67,0,4
8350,03/24/2020,,South Korea,23:41:00,3648,120,3507
8351,03/24/2020,,Spain,23:41:00,6658,2808,3794
8352,03/24/2020,,Sri Lanka,23:41:00,12,0,2
8353,03/24/2020,,Sudan,23:41:00,79,1,0
8354,03/24/2020,,Suriname,23:41:00,38,0,0
8355,03/24/2020,,Sweden,23:41:00,69,36,16
8356,03/24/2020,,Switzerland,23:41:00,291,122,131
8357,03/24/2020,,Syria,23:41:00,94,0,0
8358,03/24/2020,,Taiwan,23:41:00,98,2,29
8359,03/24/2020,,Tanzania,23:41:00,12,0,0
8360,03/24/2020,,Thailand,23:41:00,58,4,52
8361,03/24/2020,,Timor-Leste,23:41:00,3,0,0
8362,03/24/2020,,Togo,23:41:00,19,0,1
8363,03/24/2020,,Trinidad and Tobago,23:41:00,8,0,0
8364,03/24/2020,,Tunisia,23:41:00,40,4,1
8365,03/24/2020,,Turkey,23:41:00,142,44,0
8366,03/24/2020,,UK,23:41:00,618,422,135
8367,03/24/2020,,Uganda,23:41:00,8,0,0
8368,03/24/2020,,Ukraine,23:41:00,26,3,1
8369,03/24/2020,,United Arab Emirates,23:41:00,85,2,45
8370,03/24/2020,,Uruguay,23:41:00,96,0,0
8371,03/24/2020,,Uzbekistan,23:41:00,82,0,0
8372,03/24/2020,,Venezuela,23:41:00,40,0,15
8373,03/24/2020,,Vietnam,23:41:00,110,0,17
8374,03/24/2020,,Zambia,23:41:00,15,0,0
8375,03/24/2020,,Zimbabwe,23:41:00,43,1,0
8376,03/24/2020,Alabama,US,23:41:00,17,0,0
8377,03/24/2020,Alaska,US,23:41:00,55,0,0
8378,03/24/2020,Alberta,Canada,23:41:00,27,1,0
8379,03/24/2020,American Samoa,US,23:41:00,19,0,0
8380,03/24/2020,Anhui,Mainland China,23:41:00,1033,6,984
8381,03/24/2020,Arizona,US,23:41:00,60,5,0
8382,03/24/2020,Arkansas,US,23:41:00,63,2,0
8383,03/24/2020,Aruba,Netherlands,23:41:00,54,0,1
8384,03/24/2020,Australian Capital Territory,Australia,23:41:00,99,0,0
8385,03/24/2020,Beijing,Mainland China,23:41:00,505,8,401
8386,03/24/2020,Bermuda,UK,23:41:00,51,0,0
8387,03/24/2020,British Columbia,Canada,23:41:00,39,13,0
8388,03/24/2020,California,US,23:41:00,85,50,0
8389,03/24/2020,Cayman Islands,UK,23:41:00,99,1,0
8390,03/24/2020,Channel Islands,UK,23:41:00,75,0,0
8391,03/24/2020,Chongqing,Mainland China,23:41:00,657,6,570
8392,03/24/2020,Colorado,US,23:41:00,24,8,0
8393,03/24/2020,Connecticut,US,23:41:00,108,12,0
8394,03/24/2020,Curacao,Netherlands,23:41:00,61,1,0
8395,03/24/2020,Delaware,US,23:41:00,21,0,0
8396,03/24/2020,Diamond Princess cruise ship,Canada,23:41:00,32,1,0
8397,03/24/2020,Diamond Princess cruise ship,US,23:41:00,90,0,0
8398,03/24/2020,District of Columbia,US,23:41:00,75,2,0
8399,03/24/2020,Faroe Islands,Denmark,23:41:00,33,0,33
8400,03/24/2020,Florida,US,23:41:00,84,18,0
8401,03/24/2020,French Guiana,France,23:41:00,47,0,6
8402,03/24/2020,French Polynesia,France,23:41:00,48,0,0
8403,03/24/2020,Fujian,Mainland China,23:41:00,304,1,295
8404,03/24/2020,Gansu,Mainland China,23:41:00,170,2,119
8405,03/24/2020,Georgia,US,23:41:00,95,32,0
8406,03/24/2020,Gibraltar,UK,23:41:00,35,0,5
8407,03/24/2020,Grand Princess,Canada,23:41:00,69,0,0
8408,03/24/2020,Grand Princess,US,23:41:00,87,1,0
8409,03/24/2020,Greenland,Denmark,23:41:00,94,0,2
8410,03/24/2020,Guadeloupe,France,23:41:00,67,1,0
8411,03/24/2020,Guam,US,23:41:00,1,1,0
8412,03/24/2020,Guangdong,Mainland China,23:41:00,1424,8,1333
8413,03/24/2020,Guangxi,Mainland China,23:41:00,278,2,250
8414,03/24/2020,Guizhou,Mainland China,23:41:00,173,2,144
8415,03/24/2020,Hainan,Mainland China,23:41:00,210,6,162
8416,03/24/2020,Hawaii,US,23:41:00,55,1,0
8417,03/24/2020,Hebei,Mainland China,23:41:00,377,6,310
8418,03/24/2020,Heilongjiang,Mainland China,23:41:00,560,13,468
8419,03/24/2020,Henan,Mainland China,23:41:00,1367,22,1250
8420,03/24/2020,Hong Kong,Hong Kong,23:41:00,150,4,101
8421,03/24/2020,Hubei,Mainland China,23:41:00,63565,3160,60324
8422,03/24/2020,Hunan,Mainland China,23:41:00,1041,4,1014
8423,03/24/2020,Idaho,US,23:41:00,66,0,0
8424,03/24/2020,Illinois,US,23:41:00,43,16,0
8425,03/24/2020,Indiana,US,23:41:00,65,12,0
8426,03/24/2020,Inner Mongolia,Mainland China,23:41:00,103,1,74
8427,03/24/2020,Iowa,US,23:41:00,48,0,0
8428,03/24/2020,Isle of Man,UK,23:41:00,20,0,0
8429,03/24/2020,Jiangsu,Mainland China,23:41:00,693,0,631
8430,03/24/2020,Jiangxi,Mainland China,23:41:00,954,1,934
8431,03/24/2020,Jilin,Mainland China,23:41:00,122,1,92
8432,03/24/2020,Kansas,US,23:41:00,5,2,0
8433,03/24/2020,Kentucky,US,23:41:00,35,4,0
8434,03/24/2020,Liaoning,Mainland China,23:41:00,194,2,124
8435,03/24/2020,Louisiana,US,23:41:00,85,46,0
8436,03/24/2020,Macau,Macau,23:41:00,96,0,10
8437,03/24/2020,Maine,US,23:41:00,25,0,0
8438,03/24/2020,Manitoba,Canada,23:41:00,83,0,0
8439,03/24/2020,Martinique,France,23:41:00,24,1,0
8440,03/24/2020,Maryland,US,23:41:00,47,4,0
8441,03/24/2020,Massachusetts,US,23:41:00,17,11,0
8442,03/24/2020,Mayotte,France,23:41:00,92,0,0
8443,03/24/2020,Michigan,US,23:41:00,66,24,0
8444,03/24/2020,Minnesota,US,23:41:00,33,1,0
8445,03/24/2020,Mississippi,US,23:41:00,97,1,0
8446,03/24/2020,Missouri,US,23:41:00,14,7,0
8447,03/24/2020,Montana,US,23:41:00,11,0,0
8448,03/24/2020,Montserrat,UK,23:41:00,72,0,0
8449,03/24/2020,Nebraska,US,23:41:00,65,0,0
8450,03/24/2020,Nevada,US,23:41:00,52,4,0
8451,03/24/2020,New Brunswick,Canada,23:41:00,85,0,0
8452,03/24/2020,New Caledonia,France,23:41:00,26,0,0
8453,03/24/2020,New Hampshire,US,23:41:00,67,1,0
8454,03/24/2020,New Jersey,US,23:41:00,114,44,0
8455,03/24/2020,New Mexico,US,23:41:00,87,0,0
8456,03/24/2020,New South Wales,Australia,23:41:00,29,7,4
8457,03/24/2020,New York,US,23:41:00,302,210,0
8458,03/24/2020,Newfoundland and Labrador,Canada,23:41:00,70,0,0
8459,03/24/2020,Ningxia,Mainland China,23:41:00,78,0,75
8460,03/24/2020,North Carolina,US,23:41:00,91,0,0
8461,03/24/2020,North Dakota,US,23:41:00,9,0,0
8462,03/24/2020,Northern Mariana Islands,US,23:41:00,68,0,0
8463,03/24/2020,Northern Territory,Australia,23:41:00,74,0,0
8464,03/24/2020,Nova Scotia,Canada,23:41:00,99,0,0
8465,03/24/2020,Ohio,US,23:41:00,82,8,0
8466,03/24/2020,Oklahoma,US,23:41:00,41,3,0
8467,03/24/2020,Ontario,Canada,23:41:00,82,7,0
8468,03/24/2020,Oregon,US,23:41:00,70,8,0
8469,03/24/2020,Pennsylvania,US,23:41:00,8,8,0
8470,03/24/2020,Prince Edward Island,Canada,23:41:00,81,0,0
8471,03/24/2020,Puerto Rico,US,23:41:00,49,2,0
8472,03/24/2020,Qinghai,Mainland China,23:41:00,52,0,18
8473,03/24/2020,Quebec,Canada,23:41:00,75,4,0
8474,03/24/2020,Queensland,Australia,23:41:00,101,0,8
8475,03/24/2020,Recovered,Canada,23:41:00,145,0,110
8476,03/24/2020,Recovered,US,23:41:00,433,0,348
8477,03/24/2020,Reunion,France,23:41:00,79,0,1
8478,03/24/2020,Rhode Island,US,23:41:00,46,0,0
8479,03/24/2020,Saint Barthelemy,France,23:41:00,25,0,0
8480,03/24/2020,Saskatchewan,Canada,23:41:00,68,0,0
8481,03/24/2020,Shaanxi,Mainland China,23:41:00,300,3,240
8482,03/24/2020,Shandong,Mainland China,23:41:00,839,7,752
8483,03/24/2020,Shanghai,Mainland China,23:41:00,422,4,330
8484,03/24/2020,Shanxi,Mainland China,23:41:00,163,0,133
8485,03/24/2020,Sichuan,Mainland China,23:41:00,626,3,536
8486,03/24/2020,Sint Maarten,Netherlands,23:41:00,61,0,0
8487,03/24/2020,South Australia,Australia,23:41:00,28,0,6
8488,03/24/2020,South Carolina,US,23:41:00,90,5,0
8489,03/24/2020,South Dakota,US,23:41:00,51,1,0
8490,03/24/2020,St Martin,France,23:41:00,13,0,0
8491,03/24/2020,Tasmania,Australia,23:41:00,68,0,3
8492,03/24/2020,Tennessee,US,23:41:00,92,2,0
8493,03/24/2020,Texas,US,23:41:00,61,12,0
8494,03/24/2020,Tianjin,Mainland China,23:41:00,202,3,133
8495,03/24/2020,Tibet,Mainland China,23:41:00,16,0,1
8496,03/24/2020,Utah,US,23:41:00,19,1,0
8497,03/24/2020,Vermont,US,23:41:00,81,7,0
8498,03/24/2020,Victoria,Australia,23:41:00,194,0,97
8499,03/24/2020,Virgin Islands,US,23:41:00,12,0,0
8500,03/24/2020,Virginia,US,23:41:00,74,9,0
8501,03/24/2020,Washington,US,23:41:00,166,116,0
8502,03/24/2020,West Virginia,US,23:41:00,32,0,0
8503,03/24/2020,Western Australia,Australia,23:41:00,89,1,1
8504,03/24/2020,Wisconsin,US,23:41:00,8,5,0
8505,03/24/2020,Wuhan Evacuee,US,23:41:00,83,0,0
8506,03/24/2020,Wyoming,US,23:41:00,69,0,0
8507,03/24/2020,Xinjiang,Mainland China,23:41:00,105,3,73
8508,03/24/2020,Yunnan,Mainland China,23:41:00,209,2,172
8509,03/24/2020,Zhejiang,Mainland China,23:41:00,1280,1,1221
8510,03/25/2020,,Afghanistan,23:37:00,94,2,2
8511,03/25/2020,,Albania,23:37:00,51,5,17
8512,03/25/2020,,Algeria,23:37:00,160,21,65
8513,03/25/2020,,Andorra,23:37:00,19,1,1
8514,03/25/2020,,Angola,23:37:00,66,0,0
8515,03/25/2020,,Antigua and Barbuda,23:37:00,59,0,0
8516,03/25/2020,,Argentina,23:37:00,93,8,52
8517,03/25/2020,,Armenia,23:37:00,87,0,16
8518,03/25/2020,,Austria,23:37:00,48,30,9
8519,03/25/2020,,Azerbaijan,23:37:00,24,2,10
8520,03/25/2020,,Bahamas,23:37:00,9,0,1
8521,03/25/2020,,Bahrain,23:37:00,199,4,177
8522,03/25/2020,,Bangladesh,23:37:00,64,5,7
8523,03/25/2020,,Barbados,23:37:00,13,0,0
8524,03/25/2020,,Belarus,23:37:00,67,0,29
8525,03/25/2020,,Belgium,23:37:00,819,178,547
8526,03/25/2020,,Belize,23:37:00,57,0,0
8527,03/25/2020,,Benin,23:37:00,61,0,0
8528,03/25/2020,,Bhutan,23:37:00,31,0,0
8529,03/25/2020,,Bolivia,23:37:00,96,0,0
8530,03/25/2020,,Bosnia and Herzegovina,23:37:00,19,3,2
8531,03/25/2020,,Brazil,23:37:00,157,59,2
8532,03/25/2020,,Brunei,23:37:00,84,0,2
8533,03/25/2020,,Bulgaria,23:37:00,27,3,4
8534,03/25/2020,,Burkina Faso,23:37:00,85,4,10
8535,03/25/2020,,Cabo Verde,23:37:00,48,1,0
8536,03/25/2020,,Cambodia,23:37:00,30,0,10
8537,03/25/2020,,Cameroon,23:37:00,67,1,2
8538,03/25/2020,,Central African Republic,23:37:00,44,0,0
8539,03/25/2020,,Chad,23:37:00,75,0,0
8540,03/25/2020,,Chile,23:37:00,30,3,22
8541,03/25/2020,,Colombia,23:37:00,101,4,8
8542,03/25/2020,,Congo (Brazzaville),23:37:00,59,0,0
8543,03/25/2020,,Congo (Kinshasa),23:37:00,28,2,0
8544,03/25/2020,,Costa Rica,23:37:00,89,2,2
8545,03/25/2020,,Croatia,23:37:00,116,1,22
8546,03/25/2020,,Cuba,23:37:00,6,1,1
8547,03/25/2020,,Cyprus,23:37:00,48,3,3
8548,03/25/2020,,Czech Republic,23:37:00,42,6,10
8549,03/25/2020,,Denmark,23:37:00,123,34,1
8550,03/25/2020,,Diamond Princess,23:37:00,662,10,587
8551,03/25/2020,,Djibouti,23:37:00,58,0,0
8552,03/25/2020,,Dominica,23:37:00,38,0,0
8553,03/25/2020,,Dominican Republic,23:37:00,56,10,3
8554,03/25/2020,,Ecuador,23:37:00,76,28,3
8555,03/25/2020,,Egypt,23:37:00,131,21,95
8556,03/25/2020,,El Salvador,23:37:00,79,0,0
8557,03/25/2020,,Equatorial Guinea,23:37:00,32,0,0
8558,03/25/2020,,Eritrea,23:37:00,64,0,0
8559,03/25/2020,,Estonia,23:37:00,33,1,8
8560,03/25/2020,,Eswatini,23:37:00,1,0,0
8561,03/25/2020,,Ethiopia,23:37:00,54,0,0
8562,03/25/2020,,Fiji,23:37:00,30,0,0
8563,03/25/2020,,Finland,23:37:00,63,3,10
8564,03/25/2020,,France,23:37:00,5278,1331,3900
8565,03/25/2020,,Gabon,23:37:00,65,1,0
8566,03/25/2020,,Gambia,23:37:00,9,1,0
8567,03/25/2020,,Georgia,23:37:00,97,0,10
8568,03/25/2020,,Germany,23:37:00,3778,206,3547
8569,03/25/2020,,Ghana,23:37:00,94,4,0
8570,03/25/2020,,Greece,23:37:00,101,22,36
8571,03/25/2020,,Grenada,23:37:00,23,0,0
8572,03/25/2020,,Guatemala,23:37:00,29,1,4
8573,03/25/2020,,Guinea,23:37:00,66,0,0
8574,03/25/2020,,Guinea-Bissau,23:37:00,47,0,0
8575,03/25/2020,,Guyana,23:37:00,19,1,0
8576,03/25/2020,,Haiti,23:37:00,9,0,0
8577,03/25/2020,,Holy See,23:37:00,14,0,0
8578,03/25/2020,,Honduras,23:37:00,3,0,0
8579,03/25/2020,,Hungary,23:37:00,130,10,21
8580,03/25/2020,,Iceland,23:37:00,121,2,56
8581,03/25/2020,,India,23:37:00,76,12,43
8582,03/25/2020,,Indonesia,23:37:00,145,58,31
8583,03/25/2020,,Iran,23:37:00,11717,2077,9625
8584,03/25/2020,,Iraq,23:37:00,188,29,103
8585,03/25/2020,,Ireland,23:37:00,85,9,5
8586,03/25/2020,,Israel,23:37:00,110,5,58
8587,03/25/2020,,Italy,23:37:00,16895,7503,9362
8588,03/25/2020,,Ivory Coast,23:37:00,15,0,3
8589,03/25/2020,,Jamaica,23:37:00,49,1,2
8590,03/25/2020,,Japan,23:37:00,363,45,310
8591,03/25/2020,,Jordan,23:37:00,86,0,1
8592,03/25/2020,,Kazakhstan,23:37:00,76,0,0
8593,03/25/2020,,Kenya,23:37:00,73,0,1
8594,03/25/2020,,Kuwait,23:37:00,141,0,43
8595,03/25/2020,,Kyrgyzstan,23:37:00,75,0,0
8596,03/25/2020,,Laos,23:37:00,59,0,0
8597,03/25/2020,,Latvia,23:37:00,51,0,1
8598,03/25/2020,,Lebanon,23:37:00,93,6,20
8599,03/25/2020,,Liberia,23:37:00,3,0,0
8600,03/25/2020,,Libya,23:37:00,36,0,0
8601,03/25/2020,,Liechtenstein,23:37:00,21,0,0
8602,03/25/2020,,Lithuania,23:37:00,11,4,1
8603,03/25/2020,,Luxembourg,23:37:00,69,8,6
8604,03/25/2020,,Madagascar,23:37:00,0,0,0
8605,03/25/2020,,Malaysia,23:37:00,230,20,199
8606,03/25/2020,,Maldives,23:37:00,12,0,8
8607,03/25/2020,,Mali,23:37:00,8,0,0
8608,03/25/2020,,Malta,23:37:00,57,0,2
8609,03/25/2020,,Mauritania,23:37:00,70,0,0
8610,03/25/2020,,Mauritius,23:37:00,79,2,0
8611,03/25/2020,,Mexico,23:37:00,14,5,4
8612,03/25/2020,,Moldova,23:37:00,17,1,2
8613,03/25/2020,,Monaco,23:37:00,2,0,1
8614,03/25/2020,,Mongolia,23:37:00,99,0,0
8615,03/25/2020,,Montenegro,23:37:00,89,1,0
8616,03/25/2020,,Morocco,23:37:00,99,6,7
8617,03/25/2020,,Mozambique,23:37:00,79,0,0
8618,03/25/2020,,Namibia,23:37:00,41,0,2
8619,03/25/2020,,Nepal,23:37:00,93,0,1
8620,03/25/2020,,Netherlands,23:37:00,412,356,3
8621,03/25/2020,,New Zealand,23:37:00,100,0,22
8622,03/25/2020,,Nicaragua,23:37:00,46,0,0
8623,03/25/2020,,Niger,23:37:00,56,1,0
8624,03/25/2020,,Nigeria,23:37:00,12,1,2
8625,03/25/2020,,North Macedonia,23:37:00,87,3,1
8626,03/25/2020,,Norway,23:37:00,79,14,6
8627,03/25/2020,,Oman,23:37:00,67,0,17
8628,03/25/2020,,Pakistan,23:37:00,70,8,21
8629,03/25/2020,,Panama,23:37:00,42,8,1
8630,03/25/2020,,Papua New Guinea,23:37:00,42,0,0
8631,03/25/2020,,Paraguay,23:37:00,19,3,0
8632,03/25/2020,,Peru,23:37:00,43,9,1
8633,03/25/2020,,Philippines,23:37:00,92,38,26
8634,03/25/2020,,Poland,23:37:00,34,14,7
8635,03/25/2020,,Portugal,23:37:00,118,43,22
8636,03/25/2020,,Qatar,23:37:00,43,0,41
8637,03/25/2020,,Romania,23:37:00,104,17,86
8638,03/25/2020,,Russia,23:37:00,58,3,29
8639,03/25/2020,,Rwanda,23:37:00,8,0,0
8640,03/25/2020,,Saint Kitts and Nevis,23:37:00,18,0,0
8641,03/25/2020,,Saint Lucia,23:37:00,19,0,0
8642,03/25/2020,,Saint Vincent and the Grenadines,23:37:00,68,0,0
8643,03/25/2020,,San Marino,23:37:00,43,21,4
8644,03/25/2020,,Saudi Arabia,23:37:00,116,2,29
8645,03/25/2020,,Senegal,23:37:00,42,0,9
8646,03/25/2020,,Serbia,23:37:00,33,4,15
8647,03/25/2020,,Seychelles,23:37:00,30,0,0
8648,03/25/2020,,Singapore,23:37:00,171,2,160
8649,03/25/2020,,Slovakia,23:37:00,103,0,7
8650,03/25/2020,,Slovenia,23:37:00,70,5,10
8651,03/25/2020,,Somalia,23:37:00,33,0,0
8652,03/25/2020,,South Africa,23:37:00,101,0,12
8653,03/25/2020,,South Korea,23:37:00,3955,126,3730
8654,03/25/2020,,Spain,23:37:00,9105,3647,5367
8655,03/25/2020,,Sri Lanka,23:37:00,59,0,3
8656,03/25/2020,,Sudan,23:37:00,68,1,0
8657,03/25/2020,,Suriname,23:37:00,75,0,0
8658,03/25/2020,,Sweden,23:37:00,151,62,16
8659,03/25/2020,,Switzerland,23:37:00,322,153,131
8660,03/25/2020,,Syria,23:37:00,41,0,0
8661,03/25/2020,,Taiwan,23:37:00,100,2,29
8662,03/25/2020,,Tanzania,23:37:00,52,0,0
8663,03/25/2020,,Thailand,23:37:00,88,4,70
8664,03/25/2020,,Timor-Leste,23:37:00,22,0,0
8665,03/25/2020,,Togo,23:37:00,32,0,1
8666,03/25/2020,,Trinidad and Tobago,23:37:00,40,1,0
8667,03/25/2020,,Tunisia,23:37:00,72,5,2
8668,03/25/2020,,Turkey,23:37:00,169,59,26
8669,03/25/2020,,UK,23:37:00,614,465,135
8670,03/25/2020,,Uganda,23:37:00,58,0,0
8671,03/25/2020,,Ukraine,23:37:00,6,5,1
8672,03/25/2020,,United Arab Emirates,23:37:00,98,2,52
8673,03/25/2020,,Uruguay,23:37:00,62,0,0
8674,03/25/2020,,Uzbekistan,23:37:00,50,0,0
8675,03/25/2020,,Venezuela,23:37:00,88,0,15
8676,03/25/2020,,Vietnam,23:37:00,107,0,17
8677,03/25/2020,,Zambia,23:37:00,39,0,0
8678,03/25/2020,,Zimbabwe,23:37:00,6,1,0
8679,03/25/2020,Alabama,US,23:37:00,1,1,0
8680,03/25/2020,Alaska,US,23:37:00,12,1,0
8681,03/25/2020,Alberta,Canada,23:37:00,88,2,0
8682,03/25/2020,American Samoa,US,23:37:00,78,0,0
8683,03/25/2020,Anhui,Mainland China,23:37:00,1025,6,984
8684,03/25/2020,Arizona,US,23:37:00,96,6,0
8685,03/25/2020,Arkansas,US,23:37:00,31,2,0
8686,03/25/2020,Aruba,Netherlands,23:37:00,58,0,1
8687,03/25/2020,Australian Capital Territory,Australia,23:37:00,30,0,0
8688,03/25/2020,Beijing,Mainland China,23:37:00,478,8,403
8689,03/25/2020,Bermuda,UK,23:37:00,58,0,0
8690,03/25/2020,British Columbia,Canada,23:37:00,18,13,0
8691,03/25/2020,California,US,23:37:00,94,65,0
8692,03/25/2020,Cayman Islands,UK,23:37:00,56,1,0
8693,03/25/2020,Channel Islands,UK,23:37:00,4,0,0
8694,03/25/2020,Chongqing,Mainland China,23:37:00,624,6,570
8695,03/25/2020,Colorado,US,23:37:00,34,16,0
8696,03/25/2020,Connecticut,US,23:37:00,105,19,0
8697,03/25/2020,Curacao,Netherlands,23:37:00,1,1,0
8698,03/25/2020,Delaware,US,23:37:00,95,0,0
8699,03/25/2020,Diamond Princess cruise ship,Canada,23:37:00,18,1,0
8700,03/25/2020,Diamond Princess cruise ship,US,23:37:00,32,0,0
8701,03/25/2020,District of Columbia,US,23:37:00,13,2,0
8702,03/25/2020,Faroe Islands,Denmark,23:37:00,54,0,38
8703,03/25/2020,Florida,US,23:37:00,58,23,0
8704,03/25/2020,French Guiana,France,23:37:00,21,0,6
8705,03/25/2020,French Polynesia,France,23:37:00,55,0,0
8706,03/25/2020,Fujian,Mainland China,23:37:00,384,1,295
8707,03/25/2020,Gansu,Mainland China,23:37:00,148,2,119
8708,03/25/2020,Georgia,US,23:37:00,92,40,0
8709,03/25/2020,Gibraltar,UK,23:37:00,35,0,5
8710,03/25/2020,Grand Princess,Canada,23:37:00,69,0,0
8711,03/25/2020,Grand Princess,US,23:37:00,92,1,0
8712,03/25/2020,Greenland,Denmark,23:37:00,45,0,2
8713,03/25/2020,Guadeloupe,France,23:37:00,47,1,0
8714,03/25/2020,Guam,US,23:37:00,2,1,0
8715,03/25/2020,Guangdong,Mainland China,23:37:00,1402,8,1336
8716,03/25/2020,Guangxi,Mainland China,23:37:00,276,2,250
8717,03/25/2020,Guizhou,Mainland China,23:37:00,185,2,144
8718,03/25/2020,Hainan,Mainland China,23:37:00,174,6,162
8719,03/25/2020,Hawaii,US,23:37:00,37,0,0
8720,03/25/2020,Hebei,Mainland China,23:37:00,385,6,310
8721,03/25/2020,Heilongjiang,Mainland China,23:37:00,499,13,468
8722,03/25/2020,Henan,Mainland China,23:37:00,1291,22,1250
8723,03/25/2020,Hong Kong,Hong Kong,23:37:00,204,4,102
8724,03/25/2020,Hubei,Mainland China,23:37:00,64035,3163,60811
8725,03/25/2020,Hunan,Mainland China,23:37:00,1066,4,1014
8726,03/25/2020,Idaho,US,23:37:00,94,0,0
8727,03/25/2020,Illinois,US,23:37:00,114,19,0
8728,03/25/2020,Indiana,US,23:37:00,67,14,0
8729,03/25/2020,Inner Mongolia,Mainland China,23:37:00,107,1,74
8730,03/25/2020,Iowa,US,23:37:00,99,1,0
8731,03/25/2020,Isle of Man,UK,23:37:00,72,0,0
8732,03/25/2020,Jiangsu,Mainland China,23:37:00,724,0,631
8733,03/25/2020,Jiangxi,Mainland China,23:37:00,936,1,934
8734,03/25/2020,Jilin,Mainland China,23:37:00,159,1,92
8735,03/25/2020,Kansas,US,23:37:00,91,3,0
8736,03/25/2020,Kentucky,US,23:37:00,91,5,0
8737,03/25/2020,Liaoning,Mainland China,23:37:00,166,2,124
8738,03/25/2020,Louisiana,US,23:37:00,74,65,0
8739,03/25/2020,Macau,Macau,23:37:00,74,0,10
8740,03/25/2020,Maine,US,23:37:00,1,0,0
8741,03/25/2020,Manitoba,Canada,23:37:00,79,0,0
8742,03/25/2020,Martinique,France,23:37:00,5,1,0
8743,03/25/2020,Maryland,US,23:37:00,100,4,0
8744,03/25/2020,Massachusetts,US,23:37:00,79,15,0
8745,03/25/2020,Mayotte,France,23:37:00,18,0,0
8746,03/25/2020,Michigan,US,23:37:00,116,43,0
8747,03/25/2020,Minnesota,US,23:37:00,96,1,0
8748,03/25/2020,Mississippi,US,23:37:00,78,3,0
8749,03/25/2020,Missouri,US,23:37:00,42,8,0
8750,03/25/2020,Montana,US,23:37:00,52,0,0
8751,03/25/2020,Montserrat,UK,23:37:00,5,0,0
8752,03/25/2020,Nebraska,US,23:37:00,34,0,0
8753,03/25/2020,Nevada,US,23:37:00,86,6,0
8754,03/25/2020,New Brunswick,Canada,23:37:00,81,0,0
8755,03/25/2020,New Caledonia,France,23:37:00,92,0,0
8756,03/25/2020,New Hampshire,US,23:37:00,65,1,0
8757,03/25/2020,New Jersey,US,23:37:00,151,62,0
8758,03/25/2020,New Mexico,US,23:37:00,45,1,0
8759,03/25/2020,New South Wales,Australia,23:37:00,91,7,4
8760,03/25/2020,New York,US,23:37:00,303,285,0
8761,03/25/2020,Newfoundland and Labrador,Canada,23:37:00,67,0,0
8762,03/25/2020,Ningxia,Mainland China,23:37:00,145,0,75
8763,03/25/2020,North Carolina,US,23:37:00,93,2,0
8764,03/25/2020,North Dakota,US,23:37:00,11,0,0
8765,03/25/2020,Northern Mariana Islands,US,23:37:00,4,0,0
8766,03/25/2020,Northern Territory,Australia,23:37:00,15,0,0
8767,03/25/2020,Nova Scotia,Canada,23:37:00,58,0,0
8768,03/25/2020,Ohio,US,23:37:00,42,11,0
8769,03/25/2020,Oklahoma,US,23:37:00,17,5,0
8770,03/25/2020,Ontario,Canada,23:37:00,84,8,0
8771,03/25/2020,Oregon,US,23:37:00,59,10,0
8772,03/25/2020,Pennsylvania,US,23:37:00,78,15,0
8773,03/25/2020,Prince Edward Island,Canada,23:37:00,72,0,0
8774,03/25/2020,Puerto Rico,US,23:37:00,68,2,0
8775,03/25/2020,Qinghai,Mainland China,23:37:00,57,0,18
8776,03/25/2020,Quebec,Canada,23:37:00,105,6,0
8777,03/25/2020,Queensland,Australia,23:37:00,42,0,8
8778,03/25/2020,Recovered,Canada,23:37:00,247,0,183
8779,03/25/2020,Recovered,US,23:37:00,427,0,361
8780,03/25/2020,Reunion,France,23:37:00,70,0,1
8781,03/25/2020,Rhode Island,US,23:37:00,92,0,0
8782,03/25/2020,Saint Barthelemy,France,23:37:00,47,0,0
8783,03/25/2020,Saskatchewan,Canada,23:37:00,50,0,0
8784,03/25/2020,Shaanxi,Mainland China,23:37:00,296,3,240
8785,03/25/2020,Shandong,Mainland China,23:37:00,820,7,752
8786,03/25/2020,Shanghai,Mainland China,23:37:00,370,5,330
8787,03/25/2020,Shanxi,Mainland China,23:37:00,168,0,133
8788,03/25/2020,Sichuan,Mainland China,23:37:00,558,3,536
8789,03/25/2020,Sint Maarten,Netherlands,23:37:00,87,0,0
8790,03/25/2020,South Australia,Australia,23:37:00,54,0,6
8791,03/25/2020,South Carolina,US,23:37:00,48,7,0
8792,03/25/2020,South Dakota,US,23:37:00,63,1,0
8793,03/25/2020,St Martin,France,23:37:00,23,0,0
8794,03/25/2020,Tasmania,Australia,23:37:00,100,0,3
8795,03/25/2020,Tennessee,US,23:37:00,28,3,0
8796,03/25/2020,Texas,US,23:37:00,68,15,0
8797,03/25/2020,Tianjin,Mainland China,23:37:00,165,3,133
8798,03/25/2020,Tibet,Mainland China,23:37:00,74,0,1
8799,03/25/2020,Utah,US,23:37:00,65,1,0
8800,03/25/2020,Vermont,US,23:37:00,73,8,0
8801,03/25/2020,Victoria,Australia,23:37:00,165,0,97
8802,03/25/2020,Virgin Islands,US,23:37:00,12,0,0
8803,03/25/2020,Virginia,US,23:37:00,13,9,0
8804,03/25/2020,Washington,US,23:37:00,171,133,0
